timestamp, remote_beacon_id, position_flt_error, yaw, pitch, roll, local_depth, VOS, RSSI, usbl_rssi[0], usbl_rssi[1], usbl_rssi[2], usbl_rssi[3], range_time, range_dist, azimuth, elevation, fit_error, easting, northing, remote_depth
1731178752636108837, 4, 0, 2492, -6, -1797, 1, 14256, 1275, 1379, 1434, 0, 0, 460000, 327, 895, 33, 51, 113, -307, 0
1731178754484822172, 5, 0, 2790, -2, -1799, 1, 14257, 1233, 1340, 1360, 0, 0, 698750, 498, 305, 80, 80, -463, -182, 0
1731178769692662368, 5, 0, 3554, 37, -1765, 1, 14255, 1171, 1299, 1373, 0, 0, 704999, 502, 1111, -22, 24, -451, -220, 0
1731178775389568004, 4, 0, 2393, 3, -1798, 1, 14255, 1239, 1256, 1379, 0, 0, 471249, 335, 572, -48, 156, -12, -335, 10
1731178777247341600, 5, 0, 2200, 2, 1796, 1, 14255, 1200, 1374, 1341, 0, 0, 714375, 509, 3397, 28, 76, -441, -252, 0
1731178782940302374, 4, 0, 1931, 3, 1798, 1, 14255, 1272, 1442, 1417, 0, 0, 469375, 334, 3582, 5, 16, -85, -323, 10
1731178784797584288, 5, 0, 2031, 43, 1762, 1, 14256, 1202, 1371, 1356, 0, 0, 729375, 519, 3015, 22, 94, -514, -75, 0
1731178790493077393, 4, 0, 2535, 0, -1795, 1, 14256, 1123, 1348, 1391, 0, 0, 460624, 328, 513, -47, 108, -124, -303, 10
1731178803121402935, 3, 0, 2723, -7, -1795, 1, 14256, 1095, 1146, 1117, 0, 0, 1632500, 1163, 3288, 27, 48, -970, 641, 0
1731178806900780750, 5, 0, 3128, 3, 1799, 1, 14257, 925, 991, 1049, 0, 0, 671875, 478, 743, -76, 38, -408, -250, 0
1731178812598338227, 4, 0, 3138, 4, 1797, 1, 14256, 1143, 1239, 1276, 0, 0, 412499, 294, 1370, -164, 641, 16, -293, 10
1731178814442295537, 5, 1, 3132, 3, 1796, 1, 14257, 1166, 1304, 1301, 0, 0, 661875, 471, 460, -21, 97, -471, -22, 0
1731178820136729433, 4, 0, 2880, 1, 1796, 1, 14258, 1287, 1409, 1482, 0, 0, 393750, 280, 1079, -58, 52, 0, -280, 10
1731178821985140983, 5, 0, 2888, 2, 1796, 1, 14258, 1195, 1337, 1323, 0, 0, 663124, 472, 227, -43, 43, -471, -31, 0
1731178827677092624, 4, 0, 3175, 3, 1798, 1, 14258, 1272, 1413, 1492, 0, 0, 392499, 279, 1293, -36, 24, -39, -276, 10
1731178829517003388, 5, 0, 3188, 10, 1786, 1, 14258, 1212, 1319, 1364, 0, 0, 667499, 475, 751, -30, 156, -426, -210, 0
1731178833392369427, 3, 0, 3465, -5, 1797, 1, 14258, 1101, 1211, 1187, 0, 0, 1643124, 1171, 169, -44, 34, -591, 1011, 0
1731178835219040910, 4, 0, 3540, -3, 1795, 1, 14258, 1232, 1352, 1423, 0, 0, 424375, 302, 1634, -41, 138, -55, -297, 10
1731178837061959706, 5, 0, 3546, 0, 1798, 1, 14258, 1173, 1291, 1369, 0, 0, 667499, 475, 1118, -20, 30, -423, -217, 0
1731178840937115416, 3, 0, 139, 2, 1797, 1, 14258, 1132, 1191, 1196, 0, 0, 1634999, 1165, 501, -28, 106, -688, 940, 0
1731178842761400657, 4, 0, 241, 3, 1796, 1, 14259, 1228, 1370, 1405, 0, 0, 422499, 301, 2183, -38, 39, 74, -291, 10
1731178844613400371, 5, 0, 253, 2, 1798, 1, 14258, 1176, 1318, 1383, 0, 0, 666875, 475, 1315, -29, 27, -456, -132, 0
1731178848488157171, 3, 0, 548, 2, 1799, 1, 14259, 1100, 1145, 1201, 0, 0, 1638124, 1167, 932, -9, 53, -724, 916, 0
1731178850311334193, 4, 0, 646, 2, 1799, 1, 14259, 1288, 1457, 1474, 0, 0, 413750, 294, 2378, -64, 33, -34, -292, 10
1731178852154837217, 5, 0, 641, 3, 1797, 1, 14259, 1161, 1207, 1304, 0, 0, 664999, 474, 1526, -2, 59, -473, 12, 0
1731178856036788555, 3, 0, 799, 3, 1797, 1, 14259, 1091, 1139, 1198, 0, 0, 1641249, 1170, 1080, -43, 31, -551, 1032, 0
1731178857864832361, 4, 0, 847, 2, 1797, 1, 14260, 1283, 1462, 1471, 0, 0, 411875, 293, 2484, -62, 51, -82, -281, 10
1731178859716136616, 5, 0, 835, 2, 1798, 1, 14259, 1174, 1313, 1372, 0, 0, 658125, 469, 1805, -85, 174, -465, -57, 0
1731178863606801326, 3, 0, 896, 3, 1797, 1, 14259, 1112, 1163, 1206, 0, 0, 1643750, 1171, 1143, -58, 24, -491, 1063, 0
1731178865430246280, 4, 0, 921, 3, 1798, 1, 14259, 1284, 1464, 1474, 0, 0, 411250, 293, 2531, -65, 63, -95, -277, 10
1731178867279753696, 5, 0, 921, 3, 1799, 1, 14259, 1179, 1320, 1372, 0, 0, 660624, 471, 1816, -67, 178, -470, 3, 0
1731178871160795797, 3, 0, 950, 2, 1799, 1, 14260, 1123, 1167, 1238, 0, 0, 1643750, 1172, 1167, -26, 17, -435, 1088, 0
1731178872980790686, 4, 0, 644, 37, -1732, 1, 14260, 1265, 1393, 1435, 0, 0, 414375, 295, 2288, -14, 46, -78, -284, 10
1731178874830800658, 5, 1, 812, -45, 1797, 1, 14260, 1246, 1291, 1372, 0, 0, 679999, 484, 1083, -54, 28, -217, 433, 0
1731178881678243836, 5, 0, 3077, 2, 1799, 1, 14259, 1174, 1275, 1306, 0, 0, 683750, 487, 426, 22, 101, -485, -41, 0
1731178887374886302, 4, 0, 3172, 2, -1798, 1, 14259, 1292, 1363, 1446, 0, 0, 413750, 294, 1292, 5, 25, -40, -292, 10
1731178889219323236, 5, 0, 3177, 5, -1797, 1, 14259, 1211, 1302, 1349, 0, 0, 696250, 496, 704, 25, 137, -458, -191, 0
1731178894912364257, 4, 0, 3195, 0, -1795, 1, 14258, 1314, 1422, 1493, 0, 0, 402499, 286, 1244, 19, 16, -74, -276, 10
1731178896761340204, 5, 1, 3206, -11, 1765, 1, 14258, 1204, 1330, 1352, 0, 0, 696875, 496, 304, 39, 61, -465, 173, 0
1731178900645849030, 3, 0, 3246, -1, -1798, 1, 14259, 1120, 1211, 1177, 0, 0, 1655625, 1180, 46, 9, 38, -759, 903, 0
1731178902469170641, 4, 0, 3588, -23, 1790, 1, 14259, 1268, 1295, 1385, 0, 0, 435624, 310, 1916, 21, 95, 69, -302, 10
1731178904325910154, 5, 0, 3517, -12, 1795, 1, 14258, 1212, 1325, 1384, 0, 0, 699375, 498, 1244, 40, 18, -365, -339, 0
1731178908200866016, 3, 0, 426, -1, 1799, 1, 14258, 1123, 1166, 1213, 0, 0, 1621249, 1155, 770, 16, 102, -651, 954, 0
1731178910028145637, 4, 0, 492, 1, 1798, 1, 14258, 1245, 1377, 1419, 0, 0, 479375, 341, 2210, -9, 39, -48, -338, 10
1731178911884137936, 5, 0, 579, -27, 1786, 1, 14258, 1225, 1314, 1372, 0, 0, 733750, 523, 1930, 28, 94, -368, -371, 0
1731178927048613032, 5, 0, 3478, 59, 1766, 1, 14257, 1169, 1324, 1373, 0, 0, 796875, 568, 1145, 38, 22, -458, -334, 0
1731178930930938141, 3, 0, 845, -3, -1799, 1, 14257, 1175, 1196, 1272, 0, 0, 1593124, 1135, 1201, 20, 45, -661, 922, 0
1731178940509155850, 4, 0, 1492, 3, 1798, 1, 14258, 1290, 1431, 1415, 0, 0, 600625, 428, 2947, -19, 138, -242, -352, 10
1731178942376174863, 5, 0, 1495, 3, 1799, 1, 14259, 1179, 1355, 1376, 0, 0, 872500, 622, 2451, -3, 17, -619, -61, 0
1731178948079467698, 4, 0, 1465, 3, 1799, 1, 14260, 1266, 1414, 1402, 0, 0, 586250, 418, 2829, 0, 123, -287, -302, 10
1731178949949615526, 5, 0, 1446, 2, -1799, 1, 14261, 1190, 1373, 1400, 0, 0, 893125, 636, 2405, -5, 16, -633, -65, 0
1731178955659491255, 4, 0, 1319, 2, -1799, 1, 14261, 1244, 1401, 1402, 0, 0, 580000, 413, 2615, 26, 36, -318, -263, 10
1731178957526909530, 5, 0, 1268, 0, -1798, 1, 14261, 1196, 1335, 1390, 0, 0, 928125, 661, 2221, 1, 51, -658, -61, 0
1731178963230820798, 4, 0, 1168, 0, 1799, 1, 14263, 1243, 1393, 1414, 0, 0, 593125, 423, 2464, -6, 18, -325, -269, 10
1731178965114261341, 5, 0, 1208, -40, 1777, 1, 14264, 1210, 1364, 1416, 0, 0, 961250, 685, 2099, 17, 79, -685, 9, 0
1731178970819170650, 4, 1, 2570, 10, -1781, 1, 14266, 1282, 1356, 1394, 0, 0, 571250, 407, 628, 11, 105, -100, -394, 10
1731178972693297919, 5, 1, 2566, 34, 1766, 1, 14267, 1211, 1376, 1376, 0, 0, 914374, 652, 124, 14, 34, -588, -282, 0
1731178978391305060, 4, 0, 2657, 55, 1788, 1, 14266, 1292, 1377, 1420, 0, 0, 533749, 380, 702, 12, 98, -102, -366, 10
1731178980250873110, 5, 0, 2507, 30, -1773, 0, 14266, 1270, 1427, 1404, 0, 0, 794375, 566, 3591, -12, 10, -537, -178, 0
1731178984126016712, 3, 0, 2304, 16, -1792, 0, 14264, 1134, 1228, 1240, 0, 0, 1616249, 1152, 2713, 31, 41, -757, 868, 0
1731178985943694497, 4, 0, 2299, 13, -1798, 0, 14263, 1306, 1414, 1446, 0, 0, 430624, 307, 570, 6, 94, 37, -304, 10
1731178987786807846, 5, 0, 2308, 21, 1796, 0, 14263, 1290, 1425, 1408, 0, 0, 586874, 418, 3478, 21, 31, -372, -190, 0
1731178991661720367, 3, 0, 2354, -5, 1776, 0, 14264, 1098, 1175, 1187, 0, 0, 1605625, 1145, 2697, 11, 39, -645, 945, 0
1731178993481171352, 4, 0, 2308, 23, -1770, 0, 14265, 1327, 1428, 1489, 0, 0, 379999, 271, 968, 52, 44, 194, -188, 10
1731178995303573921, 5, 0, 2283, 17, -1769, 0, 14267, 1319, 1486, 1465, 0, 0, 365624, 260, 3229, 32, 79, -259, -22, 0
1731179002121305489, 5, 0, 1420, -5, -1785, 1, 14269, 1290, 1386, 1424, 0, 0, 320625, 228, 2138, 43, 49, -217, 71, 0
1731179006001219501, 3, 1, 829, -2, 1798, 1, 14270, 1099, 1141, 1212, 0, 0, 1696249, 1210, 886, 33, 54, -120, 1204, 0
1731179009745936412, 5, 0, 666, 10, 1799, 1, 14271, 1250, 1378, 1439, 0, 0, 359999, 256, 1310, 40, 37, -231, 110, 0
1731179013627833242, 3, 0, 545, 3, -1799, 1, 14272, 1104, 1167, 1218, 0, 0, 1691875, 1207, 758, 46, 83, -436, 1125, 0
1731179017382253125, 5, 0, 482, 2, 1798, 1, 14272, 1304, 1406, 1477, 0, 0, 394375, 281, 1285, 36, 40, -277, 47, 0
1731179021256837280, 3, 0, 491, 3, 1798, 1, 14273, 1089, 1146, 1200, 0, 0, 1674374, 1194, 739, 46, 72, -500, 1085, 0
1731179025016077316, 5, 0, 499, 1, -1799, 1, 14272, 1253, 1362, 1431, 0, 0, 431875, 308, 1292, 42, 43, -302, 56, 0
1731179031842190751, 5, 0, 340, 4, -1798, 1, 14273, 1272, 1386, 1453, 0, 0, 469375, 334, 1253, 25, 19, -334, -7, 0
1731179038658295673, 5, 0, 50, 1, -1797, 1, 14273, 1279, 1389, 1448, 0, 0, 491249, 350, 1092, 44, 26, -339, -85, 0
1731179042517189997, 3, 0, 3475, 2, -1797, 1, 14272, 1139, 1218, 1204, 0, 0, 1589375, 1134, 140, 37, 44, -506, 1015, 0
1731179046277513035, 5, 0, 3336, 2, 1799, 1, 14271, 1262, 1350, 1388, 0, 0, 497500, 355, 893, 41, 56, -320, -153, 0
1731179050147679184, 3, 0, 3212, 2, -1798, 1, 14273, 1168, 1268, 1240, 0, 0, 1536874, 1096, 3558, 34, 31, -623, 902, 0
1731179053909368350, 5, 0, 3118, 3, -1799, 1, 14274, 1248, 1304, 1357, 0, 0, 488124, 348, 724, 26, 95, -300, -177, 0
1731179057780327976, 3, 0, 3094, 1, -1797, 1, 14275, 1195, 1300, 1273, 0, 0, 1486250, 1060, 3498, 19, 22, -688, 806, 0
1731179061539975293, 5, 0, 3149, 1, 1797, 1, 14276, 1260, 1301, 1364, 0, 0, 482500, 344, 846, 42, 75, -265, -219, 0
1731179065398813740, 3, 0, 3186, 1, 1798, 1, 14276, 1189, 1299, 1282, 0, 0, 1464375, 1045, 3559, 26, 30, -633, 831, 0
1731179069157870026, 5, 0, 3177, 7, -1798, 1, 14277, 1262, 1324, 1381, 0, 0, 484375, 345, 928, 48, 52, -244, -244, 0
1731179073010049895, 3, 0, 3189, 5, 1798, 1, 14278, 1208, 1326, 1307, 0, 0, 1414999, 1010, 3553, 35, 26, -600, 812, 0
1731179076771901969, 5, 0, 3227, 3, 1795, 1, 14278, 1239, 1326, 1383, 0, 0, 486249, 347, 1037, 21, 35, -218, -269, 0
1731179080614491796, 3, 0, 3290, 2, 1796, 1, 14277, 1215, 1344, 1333, 0, 0, 1336250, 953, 35, 29, 37, -540, 785, 0
1731179084377585850, 5, 0, 3341, 0, 1796, 1, 14277, 1284, 1399, 1453, 0, 0, 517500, 369, 1172, 19, 21, -221, -295, 0
1731179088204536154, 3, 0, 3373, 2, 1799, 1, 14277, 1256, 1389, 1378, 0, 0, 1256249, 896, 115, 26, 36, -503, 742, 0
1731179091976817323, 5, 0, 3387, 3, 1797, 1, 14278, 1292, 1375, 1441, 0, 0, 565625, 403, 1278, 35, 50, -207, -346, 0
1731179095798374751, 3, 0, 3411, 3, 1796, 1, 14278, 1281, 1405, 1396, 0, 0, 1177499, 840, 146, 31, 46, -462, 701, 0
1731179099577525998, 5, 0, 3410, 2, 1798, 1, 14279, 1225, 1339, 1382, 0, 0, 624999, 446, 1289, 34, 43, -236, -378, 0
1731179103394328496, 3, 0, 3411, 2, 1798, 1, 14278, 1280, 1420, 1414, 0, 0, 1101249, 786, 158, 43, 39, -447, 646, 0
1731179107173263412, 5, 0, 3413, 2, 1798, 1, 14278, 1240, 1343, 1409, 0, 0, 690624, 493, 1327, 28, 33, -235, -433, 0
1731179110981119394, 3, 0, 3386, 1, 1796, 1, 14278, 1282, 1414, 1409, 0, 0, 1026875, 733, 155, 35, 39, -439, 587, 0
1731179114771526147, 5, 0, 3368, 4, 1797, 1, 14279, 1239, 1328, 1405, 0, 0, 757500, 540, 1320, 28, 33, -226, -490, 0
1731179118572951117, 3, 0, 3384, 1, 1798, 1, 14280, 1280, 1409, 1408, 0, 0, 949999, 678, 152, 31, 36, -405, 543, 0
1731179122368364403, 5, 0, 3364, 2, 1796, 1, 14281, 1230, 1310, 1382, 0, 0, 826249, 590, 1335, 35, 32, -228, -543, 0
1731179126162839167, 3, 0, 3364, 1, 1798, 1, 14281, 1242, 1378, 1386, 0, 0, 873750, 623, 167, 20, 36, -402, 476, 0
1731179129972336562, 5, 0, 3361, 1, 1798, 1, 14281, 1253, 1342, 1416, 0, 0, 897500, 640, 1409, 24, 45, -167, -618, 0
1731179133765841615, 3, 0, 3373, 3, -1799, 1, 14282, 1209, 1298, 1290, 0, 0, 801249, 572, 195, 39, 49, -383, 424, 0
1731179137574715819, 5, 0, 3372, 2, 1797, 1, 14282, 1282, 1359, 1438, 0, 0, 966875, 690, 1421, 41, 46, -178, -666, 0
1731179141360862111, 3, 0, 3381, 4, 1798, 1, 14283, 1247, 1361, 1347, 0, 0, 727500, 519, 205, 30, 66, -349, 384, 0
1731179145171961888, 5, 0, 3389, 3, -1798, 1, 14284, 1243, 1315, 1401, 0, 0, 1043124, 745, 1426, 49, 46, -209, -715, 0
1731179148948154494, 3, 0, 3340, 2, 1799, 1, 14283, 1283, 1409, 1409, 0, 0, 659999, 471, 211, 44, 46, -345, 321, 0
1731179152772623659, 5, 0, 3314, 2, 1797, 1, 14283, 1260, 1340, 1419, 0, 0, 1112499, 794, 1401, 47, 44, -155, -779, 0
1731179156541734424, 3, 0, 3332, 3, 1798, 1, 14282, 1304, 1427, 1432, 0, 0, 590625, 421, 225, 28, 41, -319, 275, 0
1731179158471980727, 4, 0, 3329, 3, 1796, 1, 14283, 1184, 1249, 1322, 0, 0, 1477500, 1055, 1731, 17, 129, 365, -990, 0
1731179160363847212, 5, 0, 3354, 2, 1797, 1, 14284, 1192, 1245, 1340, 0, 0, 1186250, 847, 1424, 46, 45, -189, -825, 0
1731179164120467766, 3, 0, 3380, 2, 1797, 1, 14284, 1251, 1358, 1379, 0, 0, 523125, 373, 312, 55, 58, -298, 224, 0
1731179166058002129, 4, 0, 3391, 2, 1797, 1, 14284, 1180, 1273, 1329, 0, 0, 1559999, 1114, 1825, 9, 140, 444, -1021, 10
1731179167965421342, 5, 0, 3421, 1, 1797, 1, 14284, 1149, 1215, 1313, 0, 0, 1263125, 902, 1471, 54, 51, -233, -871, 0
1731179171728644571, 3, 0, 3427, 4, -1799, 1, 14284, 1235, 1337, 1369, 0, 0, 468749, 334, 459, 41, 90, -298, 151, 0
1731179173673608143, 4, 0, 3432, 2, 1799, 1, 14284, 1137, 1225, 1285, 0, 0, 1641249, 1172, 1968, 14, 109, 649, -975, 10
1731179175590277315, 5, 0, 3417, 6, 1798, 1, 14284, 1116, 1194, 1274, 0, 0, 1341250, 957, 1480, 60, 48, -226, -930, 0
1731179179337562512, 3, 0, 3412, 3, 1799, 1, 14284, 1272, 1353, 1387, 0, 0, 422499, 301, 578, -5, 93, -293, 70, 0
1731179181286395466, 4, 0, 3411, 2, 1797, 1, 14284, 1142, 1205, 1267, 0, 0, 1721249, 1229, 1885, -22, 153, 566, -1091, 10
1731179183210550425, 5, 0, 3408, 1, -1799, 1, 14284, 1135, 1200, 1288, 0, 0, 1421250, 1015, 1465, 73, 49, -249, -983, 0
1731179186957284179, 3, 0, 3382, 1, 1799, 1, 14285, 1293, 1362, 1412, 0, 0, 388124, 277, 714, 60, 98, -276, -15, 0
1731179188921764928, 4, 0, 3389, 2, -1799, 1, 14285, 1041, 1068, 1147, 0, 0, 1805624, 1289, 1769, 81, 85, 399, -1226, 10
1731179190853351827, 5, 0, 3381, 2, 1799, 1, 14285, 1105, 1167, 1261, 0, 0, 1500624, 1071, 1454, 66, 53, -234, -1045, 0
1731179194596881807, 3, 0, 3380, 2, 1798, 1, 14286, 1293, 1285, 1339, 0, 0, 368124, 262, 862, 50, 50, -249, -82, 0
1731179196565853574, 4, 1, 3383, 1, -1798, 1, 14286, 1032, 1025, 941, 0, 0, 1888125, 1348, 2488, 71, 254, 1348, 13, 10
1731179198503829388, 5, 0, 3392, 1, 1799, 1, 14286, 1086, 1135, 1221, 0, 0, 1578124, 1127, 1505, 45, 53, -169, -1114, 0
1731179202244082041, 3, 0, 3387, 1, 1799, 1, 14287, 1279, 1319, 1386, 0, 0, 361250, 258, 975, 44, 44, -226, -124, 0
1731179209092335090, 3, 0, 3381, 2, 1798, 1, 14287, 1280, 1313, 1374, 0, 0, 374999, 267, 1057, 33, 40, -212, -163, 0
1731179216721099557, 3, 0, 3388, 2, 1797, 1, 14288, 1318, 1409, 1463, 0, 0, 404375, 288, 1165, 45, 19, -194, -213, 0
1731179224351151901, 3, 0, 3392, 2, 1797, 1, 14288, 1285, 1387, 1449, 0, 0, 447500, 319, 1249, 15, 29, -180, -264, 0
1731179231994300525, 3, 0, 3391, 2, 1798, 1, 14287, 1263, 1348, 1399, 0, 0, 501874, 358, 1271, 59, 45, -189, -304, 0
1731179239633867561, 3, 0, 3373, 2, 1797, 1, 14287, 1241, 1317, 1385, 0, 0, 560625, 400, 1310, 6, 63, -177, -359, 0
1731179255033854601, 3, 0, 433, 4, 1797, 1, 14288, 1202, 1276, 1299, 0, 0, 725624, 518, 1960, -56, 131, -237, -460, 0
1731179262698681827, 3, 0, 325, 2, -1798, 1, 14289, 1221, 1223, 1285, 0, 0, 795625, 568, 2063, 15, 47, -60, -565, 0
1731179270363561082, 3, 1, 1589, -10, 1781, 1, 14289, 1254, 1387, 1370, 0, 0, 847500, 605, 2982, 8, 100, -394, -459, 0
1731179278027388379, 3, 0, 2040, 2, 1790, 1, 14288, 1247, 1324, 1263, 0, 0, 791249, 565, 16, 49, 24, -216, -522, 0
1731179301152217367, 3, 0, 1682, -2, -1798, 1, 14288, 1237, 1375, 1352, 0, 0, 571250, 408, 3043, -12, 115, -282, -294, 0
1731179315778844875, 3, 0, 1423, 13, -1798, 1, 14286, 1245, 1390, 1391, 0, 0, 557500, 398, 2596, -17, 68, -353, -182, 0
1731179341086246703, 3, 0, 1848, -4, -1797, 1, 14288, 1262, 1385, 1374, 0, 0, 524374, 374, 2974, 8, 74, -345, -144, 0
1731179344074189779, 4, 0, 1785, 0, 1798, 1, 14288, 1113, 1135, 1131, 0, 0, 2016874, 1440, 3592, -20, 103, 18, -1440, 10
1731179352794512754, 3, 0, 1643, 1, 1799, 1, 14286, 1263, 1409, 1411, 0, 0, 520625, 371, 2609, 32, 41, -369, -43, 0
1731179355772327967, 4, 0, 1704, 0, 1776, 0, 14286, 1113, 1169, 1141, 0, 0, 1936250, 1383, 3510, 23, 66, 12, -1382, 10
1731179364492391214, 3, 0, 1876, -2, 1797, 1, 14287, 1231, 1397, 1395, 0, 0, 528749, 377, 2668, 33, 44, -371, 70, 0
1731179367439414473, 4, 0, 1859, 0, -1799, 1, 14287, 1176, 1292, 1285, 0, 0, 1739999, 1243, 138, 30, 58, 169, -1231, 10
1731179376159825228, 3, 0, 1719, 2, -1799, 1, 14287, 1264, 1430, 1457, 0, 0, 555625, 396, 2413, -6, 12, -371, 139, 0
